city_name,hotel_name,rating_category,hotel_rating,num_reviews,location,availability_status,link,currency,link_domain
Terni-Suburb,Asso Residence,Very Good,8.38,1273,Terni,Available,https://www.booking.com/hotel/it/residenza-ostello-cerqueto.en-gb.html,Pkr,Booking.Com
Wellington,Novotel Wellington,Very Good,8.38,1549,"CBD - Lambton Quay, Wellington (Wellington CBD)",Available,https://www.booking.com/hotel/nz/capital-wellington.en-gb.html,Pkr,Booking.Com
Vrnjačka Banja,Apartman Lux Sneznik,Fabulous,8.88,66,VrnjaÄka Banja,Available,https://www.booking.com/hotel/rs/apartman-lux-sneznik.en-gb.html,Pkr,Booking.Com
Coruña,Hotel Riazor,Fabulous,8.78,5230,A Coruña,Available,https://www.booking.com/hotel/es/riazor.en-gb.html,Pkr,Booking.Com
Trogir,Apartments Vojin,Exceptional,9.59,134,Trogir,Available,https://www.booking.com/hotel/hr/apartments-vojin.en-gb.html,Pkr,Booking.Com
Gdansk,Flatbook - Old Town Deluxe Apartments With Sauna And Parking,Superb,9.39,246,"Old Town, Gdańsk",Available,https://www.booking.comhttps://www.booking.com/hotel/pl/old-town-deluxe-apartments.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9nZGFuc2tIM1gEaLUBiAEBmAEzuAEZyAEM2AED6AEB-AEBiAIBqAIBuALZpfjHBsACAdICJGU0NDVmNzFkLWQyYzMtNDU4Ny04MDhjLTkyNjFkZjhkN2MzYdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=143&sr_order=popularity&srpvid=7c17572c61230614&srepoch=1761481435&from=searchresults,Pkr,Booking.Com
Aveiro,Casa Dos Pátios,Very Good,8.38,70,Aveiro,Available,https://www.booking.com/hotel/pt/casa-dos-patios.en-gb.html,Pkr,Booking.Com
Cincinnati,"Hampton Inn & Suites - Cincinnati/Kenwood, Oh",Fabulous,8.78,435,Cincinnati,Available,https://www.booking.com/hotel/us/hampton-inn-suites-cincinnati-kenwood-oh.en-gb.html,Pkr,Booking.Com
Luxembourg,Ibis Budget Luxembourg Aeroport,Good,7.87,6729,Luxembourg,Available,https://www.booking.com/hotel/lu/luxembourg-airport.en-gb.html,Pkr,Booking.Com
Carcassonne,La Cour Carree - Chambres D'Hôtes,Exceptional,9.79,749,Carcassonne,Available,https://www.booking.com/hotel/fr/la-cour-carree-carcassonne.en-gb.html,Pkr,Booking.Com
Ljubljana-Suburb,Sunny Oak Estate,Exceptional,9.89,291,Mengeš,Available,https://www.booking.com/hotel/si/sunny-oak-estate.en-gb.html,Pkr,Booking.Com
Truro,Mannings Hotel,Very Good,8.38,2309,Truro,Available,https://www.booking.com/hotel/gb/royal-truro.en-gb.html,Pkr,Booking.Com
Brno,Bed And Breakfast Placzek,Superb,9.09,1790,"Brno - centre, Brno",Available,https://www.booking.com/hotel/cz/bed-and-breakfast-placzek.en-gb.html,Pkr,Booking.Com
Quesnel,Gold Pan Motel,Very Good,8.38,183,Quesnel,Available,https://www.booking.com/hotel/ca/gold-pan-motel.en-gb.html,Pkr,Booking.Com
Cádiz,Hotel Monte Puertatierra,Superb,9.09,2408,Cádiz,Available,https://www.booking.com/hotel/es/puertatierra.en-gb.html,Pkr,Booking.Com
Eindhoven,Budgethotel De Zwaan,Fabulous,8.68,386,"Eindhoven City Centre, Eindhoven",Available,https://www.booking.com/hotel/nl/budgethotel-de-zwaan.en-gb.html,Pkr,Booking.Com
Taif,فندق كوثر التميز,Fabulous,8.88,119,Taif,Available,https://www.booking.comhttps://www.booking.com/hotel/sa/fndq-dhkr-lty-f.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF90YWlmSDNYBGi1AYgBAZgBM7gBGcgBDNgBA-gBAfgBAYgCAagCAbgC8Zv4xwbAAgHSAiQ0Mjg3OTQ0Yy1lYjQxLTQ5ZDItOTIxNC0xNjMyZDI4OGRiNjnYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=55&sr_order=popularity&srpvid=334654b8455a06dc&srepoch=1761480178&from=searchresults,Pkr,Booking.Com
Nancy-Suburb,Hã´Tel Stanley By Happyculture,Very Good,8.48,3043,"Nancy City Centre, Nancy",Available,https://www.booking.com/hotel/fr/americain.en-gb.html,Pkr,Booking.Com
Modena,Residence Del Centro,Very Good,8.48,934,Modena,Available,https://www.booking.com/hotel/it/residence-del-centro.en-gb.html,Pkr,Booking.Com
Luleå-Suburb,Sunderby Folkhã¶Gskola Hotell & Konferens,Good,7.87,455,LuleÃ¥,Available,https://www.booking.com/hotel/se/sunderby-hotell-amp-konferens.en-gb.html,Pkr,Booking.Com
Funchal (Madeira),Suite Bm - 3 Pools-Gym-Ac-Huge Balcony Sea View,Superb,9.19,35,"Sao Martinho, Funchal",Available,https://www.booking.com/hotel/pt/royal-sea-view.en-gb.html,Pkr,Booking.Com
Dax,Chambre D'Art,Superb,9.39,24,Dax,Available,https://www.booking.com/hotel/fr/chambre-d-art.en-gb.html,Pkr,Booking.Com
Baku,Prestige Hotel Baku,Superb,9.09,102,"Yasamal , Baku",Available,https://www.booking.com/hotel/az/prestige-boutique-baki1.en-gb.html,Pkr,Booking.Com
Perpignan-Suburb,Appart Hotel Cinã©Ma Perpignan,Superb,9.09,95,Perpignan,Available,https://www.booking.com/hotel/fr/appart-cinema-perpignan.en-gb.html,Pkr,Booking.Com
Hamilton (Nz),Hygate Motor Lodge,Very Good,8.18,419,Hamilton,Available,https://www.booking.com/hotel/nz/hygate-motor-lodge.en-gb.html,Pkr,Booking.Com
Guimarães,Hotel Da Oliveira,Superb,9.29,1078,"Old Town , GuimarÃ£es",Available,https://www.booking.com/hotel/pt/da-oliveira.en-gb.html,Pkr,Booking.Com
Natal,Aquaria Natal Hotel,Fabulous,8.98,3052,"Ponta Negra, Natal",Available,https://www.booking.com/hotel/br/aquaria-natal.en-gb.html,Pkr,Booking.Com
Tianjin-Suburb,Novotel Tianjin Drum Tower,Fabulous,8.88,10,"Nankai, Tianjin",Available,https://www.booking.com/hotel/cn/novotel-tianjin-drum-tower.en-gb.html,Pkr,Booking.Com
Rovinj,Monte Mulini Adults Exclusive Hotel By Maistra Collection,Superb,9.49,854,Rovinj,Available,https://www.booking.com/hotel/hr/monte-mulini.en-gb.html,Pkr,Booking.Com
Bratislava-Suburb,"Radisson Blu Carlton Hotel, Bratislava",Superb,9.19,5516,"Stare Mesto, Bratislava",Available,https://www.booking.com/hotel/sk/radisson-sas-carlton.en-gb.html,Pkr,Booking.Com
Lienz,Ferienwohnung Celina,Fabulous,8.98,70,Lienz,Available,https://www.booking.com/hotel/at/ferienwohnung-celina.en-gb.html,Pkr,Booking.Com
Putrajaya,"Putrajaya Dwiputra Residences, Fully Air-Con 3Br Blissful Suite",Very Good,8.18,28,Putrajaya,Available,https://www.booking.com/hotel/my/putrajaya-dwiputra-residences-7-2-pax-family-suite.en-gb.html,Pkr,Booking.Com
Dallas,"The Adolphus, Autograph Collection",Fabulous,8.88,222,"Main Street District, Dallas",Available,https://www.booking.com/hotel/us/the-adolphus.en-gb.html,Pkr,Booking.Com
Porto,Mercure Porto Centro Aliados,Superb,9.09,1710,"União de Freguesias do Centro, Porto",Available,https://www.booking.comhttps://www.booking.com/hotel/pt/mercure-porto-centro-aliados.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9wb3J0b0gzWARotQGIAQGYATO4ARnIAQzYAQPoAQH4AQGIAgGoAgG4Auis9McGwAIB0gIkZjJlOTdiZWItMjU3Ni00MTUzLWI2NGUtZWZlMWIyOTY4ZTc52AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=147&sr_order=popularity&srpvid=281681b4b20e0045&srepoch=1761416809&from_sustainable_property_sr=1&from=searchresults,Pkr,Booking.Com
Radom,Mieszkanie Idea Wacyn Z Miejscem Parkingowym,Exceptional,9.69,48,Radom,Available,https://www.booking.com/hotel/pl/apartament-wacyn-idea.en-gb.html,Pkr,Booking.Com
Orlando,"Hotel Landy Orlando Universal Blvd, A Tribute Portfolio Hotel",Very Good,8.28,562,"Universal Orlando Resort Area, Orlando",Available,https://www.booking.comhttps://www.booking.com/hotel/us/hotel-landy-orlando-universal-blvd.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9vcmxhbmRvSDNYBGi1AYgBAZgBM7gBB8gBDdgBA-gBAfgBAYgCAagCAbgCvrn0xwbAAgHSAiQ5MmI1NDlmOS03MjQzLTRjYmItYWFhNS1hM2FiMjY3YTAyNjnYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=43&sr_order=popularity&srpvid=6c9684df7eaf0134&srepoch=1761418431&from=searchresults,Pkr,Booking.Com
Tamba,Nord Luxxor Sapucaia,Fabulous,8.78,488,"Tambau, JoÃ£o Pessoa",Available,https://www.booking.com/hotel/br/nord-luxxor-tambau.en-gb.html,Pkr,Booking.Com
Valparaiso-Suburb,Disfruta De Valparaiso,Superb,9.29,33,ValparaÃ­so,Available,https://www.booking.com/hotel/cl/disfruta-de-valparaiso.en-gb.html,Pkr,Booking.Com
Hilo,New - Pineapple Loft - Entire House Downtown Hilo With Ac,Superb,9.39,58,Hilo,Available,https://www.booking.com/hotel/us/entire-house-downtown-pineapple-loft-new.en-gb.html,Pkr,Booking.Com
Hiroshima-Suburb,Hotel Mystays Hiroshima Peace Park,Very Good,8.28,4346,"Hiroshima City Centre, Hiroshima",Available,https://www.booking.com/hotel/jp/mystays-hiroshima-peace-park.en-gb.html,Pkr,Booking.Com
Bologna,Holabologna Luxury Rooms And Flats,Very Good,8.48,490,"Bologna Fiere District, Bologna",Available,https://www.booking.com/hotel/it/holabologna-b-amp-b.en-gb.html,Pkr,Booking.Com
Larissa,Agamemnon Hotel,Fabulous,8.98,2123,"Nafplio Old Town, Nafplio",Available,https://www.booking.com/hotel/gr/agamemnon.en-gb.html,Pkr,Booking.Com
Antalya,Ruinadalia Hotel - Adult Only,Superb,9.09,671,"Kaleici, Antalya",Available,https://www.booking.com/hotel/tr/ruinadalia.en-gb.html,Pkr,Booking.Com
Fafe,Rilhadas Casas De Campo,Superb,9.29,268,Fafe,Available,https://www.booking.com/hotel/pt/rilhadas-casas-de-campo.en-gb.html,Pkr,Booking.Com
Sanya-Suburb,Crowne Plaza Resort Sanya Bay By Ihg,Very Good,8.58,136,Sanya,Available,https://www.booking.com/hotel/cn/crowne-plaza-resort-sanya-bay.en-gb.html,Pkr,Booking.Com
Sliven,ÐÐ¸ÑÐ°Ð½Ð¾Ð²Ð¸- ÑÑÐ°Ð¸ Ð·Ð° Ð³Ð¾ÑÑÐ¸,Very Good,8.38,145,Sliven,Available,https://www.booking.com/hotel/bg/kitanovi-stai-za-gosti.en-gb.html,Pkr,Booking.Com
Inari,"Villa Paatari, Inari (Paadarjã¤Rvi)",Superb,9.29,31,Inari,Available,https://www.booking.com/hotel/fi/villa-paatari-inari-paadarjarvi.en-gb.html,Pkr,Booking.Com
Sankt Pölten,Bildungshaus St. Hippolyt,Very Good,8.08,208,Sankt PÃ¶lten,Available,https://www.booking.com/hotel/at/bildungshaus-st-hippolyt.en-gb.html,Pkr,Booking.Com
Blagoevgrad,Petkov Family Hotel,Exceptional,9.69,361,Blagoevgrad,Available,https://www.booking.com/hotel/bg/petkov.en-gb.html,Pkr,Booking.Com
Catania,Hotel Centrale Europa,Very Good,8.18,1786,"City Centre, Catania",Available,https://www.booking.com/hotel/it/centrale-europa.en-gb.html,Pkr,Booking.Com
Leicester-Suburb,Gleesons Townhouse Booterstown,Superb,9.29,730,Dublin,Available,https://www.booking.com/hotel/ie/gleesons-townhouse-booterstown.en-gb.html,Pkr,Booking.Com
Ohrid,Lago Hotel,Superb,9.29,1034,Ohrid,Available,https://www.booking.com/hotel/mk/makotex.en-gb.html,Pkr,Booking.Com
Genoa,The Seven Residence,Fabulous,8.88,2044,"Genoa Historical Centre, Genova",Available,https://www.booking.com/hotel/it/the-seven-design-apartments.en-gb.html,Pkr,Booking.Com
Cappadocia,Kayata Cave Suites Special Class,Exceptional,9.79,579,Urgup,Available,https://www.booking.com/hotel/tr/kayata-cave-suites.en-gb.html,Pkr,Booking.Com
Hangzhou,"The Azure Qiantang, A Luxury Collection Hotel, Hangzhou",Superb,9.09,57,"Shangcheng, Hangzhou (Qianjiang New Town)",Available,https://www.booking.comhttps://www.booking.com/hotel/cn/hang-zhou-zun-lan-qian-jiang.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9oYW5nemhvdUgzWARotQGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ape29McGwAIB0gIkOGU4MjYwY2QtNGFmMC00Y2QyLTk0NTUtNjFiNDc5M2UwNmEx2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=145&sr_order=popularity&srpvid=440f840ba847010d&srepoch=1761418008&from=searchresults,Pkr,Booking.Com
Ponta Delgada,Tmo Residence 2,Fabulous,8.68,17,Ponta Delgada,Available,https://www.booking.com/hotel/pt/tmo-residence-2.en-gb.html,Pkr,Booking.Com
Taza,Lightbooking Tazacorte La Palma,Very Good,8.08,50,Tazacorte,Available,https://www.booking.com/hotel/es/sweet-love-home-tazacorte-apt.en-gb.html,Pkr,Booking.Com
Kyoto,Dusit Thani Kyoto,Superb,9.39,1447,"Shimogyo Ward, Kyoto (Kyoto Station Area)",Available,https://www.booking.com/hotel/jp/dusit-thani-kyoto.en-gb.html,Pkr,Booking.Com
Dallas,Doubletree By Hilton Dallas Near The Galleria,Fabulous,8.68,753,Dallas,Available,https://www.booking.comhttps://www.booking.com/hotel/us/doubletree-dallas-near-the-galleria.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9kYWxsYXNIM1gEaLUBiAEBmAEzuAEHyAEN2AED6AEB-AEBiAIBqAIBuAKuufTHBsACAdICJGM4Mjc1OTVkLTkyMWItNGFkOS05NzE5LWFlYTg1YjM0MGIyN9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=89&sr_order=popularity&srpvid=d82184d7e7ac02e4&srepoch=1761418415&from_sustainable_property_sr=1&from=searchresults,Pkr,Booking.Com
Aalborg,Hotel Jomfru Ane,Good,7.37,3410,Aalborg,Available,https://www.booking.com/hotel/dk/jomfru-ane.en-gb.html,Pkr,Booking.Com
Perigueux,Centre Ville Superbe T2 Neuf Wifi Terrasse Netflix,Exceptional,9.99,46,Périgueux,Available,https://www.booking.com/hotel/fr/centre-ville-superbe-t2-neuf-wifi-terrasse-netflix.en-gb.html,Pkr,Booking.Com
Bangkok,Maitria Hotel Rama 9 Bangkok - A Chatrium Collection,Fabulous,8.78,638,"Huai Khwang, Bangkok",Available,https://www.booking.com/hotel/th/maitria-rama-9-bangkok-a-chatrium-collection.en-gb.html,Pkr,Booking.Com
Albi,Premium Appart Albi,Fabulous,8.88,929,Albi,Available,https://www.booking.com/hotel/fr/22-avenue-gambetta-sur-cour.en-gb.html,Pkr,Booking.Com
Bucharest-Suburb,Little Bucharest Mansion Next To Parliament Palace,Superb,9.39,9,"Sector 4, Bucharest",Available,https://www.booking.com/hotel/ro/good-living-bucharest.en-gb.html,Pkr,Booking.Com
Dhaka,Hotel Omni Residency Baridhara,Very Good,8.08,23,Dhaka,Available,https://www.booking.comhttps://www.booking.com/hotel/bd/omni-residency-baridhara-dhaka.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kaGFrYUgzWARotQGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuSn-McGwAIB0gIkNTMzZmIzOTQtOWMyZi00NjI5LWEzOTUtZDY5OWY4YjJiYmYw2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=103&sr_order=popularity&srpvid=2eef57b2fd050223&srepoch=1761481701&from=searchresults,Pkr,Booking.Com
Maribor-Suburb,Villa Mari I,Very Good,8.18,251,Maribor,Available,https://www.booking.com/hotel/si/gozdna-villa-mari.en-gb.html,Pkr,Booking.Com
Tbilisi,Sololaki Inn,Very Good,8.18,798,"Sololaki, Tbilisi City (Old Tbilisi)",Available,https://www.booking.com/hotel/ge/sololaki-inn.en-gb.html,Pkr,Booking.Com
Dolomites Towns,Hotel Auronzo - Outdoor Basecamp,Very Good,8.48,535,Auronzo di Cadore,Available,https://www.booking.com/hotel/it/auronzo.en-gb.html,Pkr,Booking.Com
Valparaiso-Suburb,Ohiggins Park Hotel,Fabulous,8.78,265,ValparaÃ­so,Available,https://www.booking.com/hotel/cl/park-o-higgins.en-gb.html,Pkr,Booking.Com
Halifax,Cozy-Inn,Superb,9.49,29,"South End, Halifax (South End)",Available,https://www.booking.com/hotel/ca/prestige-home-halifax.en-gb.html,Pkr,Booking.Com
Turin-Suburb,Casa Dante,Fabulous,8.88,57,"San Salvario Valentino, Turin",Available,https://www.booking.com/hotel/it/casa-dante-torino.en-gb.html,Pkr,Booking.Com
Hamilton (Nz),The Divvy Hut Raglan Retreat,Exceptional,9.89,9,Raglan,Available,https://www.booking.com/hotel/nz/the-divvy-hut-raglan-retreat.en-gb.html,Pkr,Booking.Com
Chang Mai,Mila Thapae@Chiang Mai Old City,Fabulous,8.88,141,"Chang Moi, Chiang Mai",Available,https://www.booking.com/hotel/th/mila.en-gb.html,Pkr,Booking.Com
Arica,Hotel Qamiri,Good,7.77,100,Arica,Available,https://www.booking.com/hotel/cl/qamiri.en-gb.html,Pkr,Booking.Com
Luxor,Sekhmet Retreat Centre,Very Good,8.58,128,"West bank, Luxor",Available,https://www.booking.comhttps://www.booking.com/hotel/eg/sekhmet-retreat-centre.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgzWARotQGIAQGYATO4AQfIAQ3YAQPoAQH4AQGIAgGoAgG4AuGa-McGwAIB0gIkNTE4Nzc0NjUtMzEzMy00OWZhLTliNzItNGJlYTM0Mjk1ZDg32AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=71&sr_order=popularity&srpvid=427b5470fccc0628&srepoch=1761480034&from=searchresults,Pkr,Booking.Com
Hyderabad,Al Rehman Guest Hous,Good,7.37,120,Hyderabad,Available,https://www.booking.com/hotel/pk/rehaish-inn-hyderabad.en-gb.html,Pkr,Booking.Com
Kuala Lumpur,Grand Service Apartment @ Times Square,Very Good,8.18,1495,Kuala Lumpur,Available,https://www.booking.com/hotel/my/grand-service-apartment.en-gb.html,Pkr,Booking.Com
Suceava,Exclusive Ultracentral Apartments And Studios #Enescu#Universitatii#Suceava,Superb,9.29,119,Suceava,Available,https://www.booking.com/hotel/ro/exclusive-ultracentral-cozy-apartments-and-studios-enescu-universitatii.en-gb.html,Pkr,Booking.Com
Bielsko-Biala,Hotel Szyndzielnia Eco,Fabulous,8.78,851,Bielsko-Biala,Available,https://www.booking.com/hotel/pl/szyndzielnia-eco.en-gb.html,Pkr,Booking.Com
Belo Horizonte,Allia Gran Pampulha Suites,Very Good,8.18,4640,"Pampulha, Belo Horizonte",Available,https://www.booking.com/hotel/br/allia-gran-pampulha-suites.en-gb.html,Pkr,Booking.Com
Brasov,Residence Piata Sfatului,Fabulous,8.68,1055,"City Centre, Braşov",Available,https://www.booking.comhttps://www.booking.com/hotel/ro/residence-piata-sfatului.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9icmFzb3ZIM1gEaLUBiAEBmAEzuAEZyAEM2AED6AEB-AEBiAIBqAIBuAL4pvjHBsACAdICJGUwN2IyZjQ3LTAwMWEtNDc2YS1hMWNiLTUyYjNmNWJhMTVlZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=148&sr_order=popularity&srpvid=8f4d577c2ec1033b&srepoch=1761481593&from=searchresults,Pkr,Booking.Com
Salerno-Suburb,Desiderio Guest House,Superb,9.09,259,"Salerno Old Town, Salerno",Available,https://www.booking.com/hotel/it/desiderio-guest-house.en-gb.html,Pkr,Booking.Com
Chiang Rai,The Mantrini Chiang Rai,Fabulous,8.78,91,Chiang Rai,Available,https://www.booking.com/hotel/th/the-mantrini-boutique-resort.en-gb.html,Pkr,Booking.Com
Orlando,Hyatt House Across From Universal Orlando Resort,Fabulous,8.78,1135,"Universal Orlando Resort Area, Orlando",Available,https://www.booking.comhttps://www.booking.com/hotel/us/hyatt-house-orlando-universal.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9vcmxhbmRvSDNYBGi1AYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCwrn0xwbAAgHSAiRkZTE2MjkyOC02ZGZmLTQ2YTYtYTI1NC0zN2RhNzdkMTU5NDDYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=57&sr_order=popularity&srpvid=872684e1f90a05e6&srepoch=1761418435&from=searchresults,Pkr,Booking.Com
Langkawi,Wings By Croske Resort Langkawi,Very Good,8.48,4014,Pantai Cenang,Available,https://www.booking.comhttps://www.booking.com/hotel/my/wings-by-croske.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9sYW5na2F3aUgzWARotQGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoK09McGwAIB0gIkZDVmNGQwMTMtNmU2Yi00NmJlLThkODEtNDdjZGVhMWYwMWEx2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=d5038381d9c0012f&srepoch=1761417731&from=searchresults,Pkr,Booking.Com
Helsinki-Suburb,Nh Collection Helsinki Grand Hansa,Superb,9.39,1719,"Kluuvi, Helsinki",Available,https://www.booking.com/hotel/fi/nh-collection-helsinki-grand-hansa.en-gb.html,Pkr,Booking.Com
Antigua Guatemala,Hotel Las Farolas,Fabulous,8.88,1583,Antigua Guatemala,Available,https://www.booking.com/hotel/gt/las-farolas.en-gb.html,Pkr,Booking.Com
Norrtälje,Near Kapellskär Port - A Cosy Cottage In Norrtälje,Good,7.97,43,Norrtälje,Available,https://www.booking.com/hotel/se/a-cosy-cottage-in-norrtalje.en-gb.html,Pkr,Booking.Com
Sucre,Family Home-Ciclovía Sucre-Bol,Very Good,8.28,36,Sucre,Available,https://www.booking.comhttps://www.booking.com/hotel/bo/family-house-ciclovia-sucre-bol.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9zdWNyZUgzWARotQGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AtGd-McGwAIB0gIkMDkyZmI1YTItZjg1Mi00YTdmLWJmMWYtNWNlYTk5MDcyMDk52AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=106&sr_order=popularity&srpvid=45d9552845f20313&srepoch=1761480402&from=searchresults,Pkr,Booking.Com
Santos,Ibis Santos Valongo,Very Good,8.28,2336,Santos,Available,https://www.booking.com/hotel/br/ibis-santos-valongo.en-gb.html,Pkr,Booking.Com
Como,Albergo Le Due Corti,Good,7.87,2212,Como,Available,https://www.booking.com/hotel/it/albergo-le-due-corti.en-gb.html,Pkr,Booking.Com
Modena,Cx Modena Crocetta,Superb,9.09,54,Modena,Available,https://www.booking.com/hotel/it/cx-modena-crocetta.en-gb.html,Pkr,Booking.Com
Epsom,Chessington Resort Hotel,Very Good,8.08,1826,Chessington,Available,https://www.booking.com/hotel/gb/chessington-hotel.en-gb.html,Pkr,Booking.Com
Valladolid-Suburb,Hotel Lasa Sport,Very Good,8.18,1883,Valladolid,Available,https://www.booking.com/hotel/es/lasa-sport.en-gb.html,Pkr,Booking.Com
Kazuno,Tabist Oyado Chitose,Very Good,8.48,39,Kazuno,Available,https://www.booking.com/hotel/jp/tabist-oyado-chitose-lu-jiao-shi.en-gb.html,Pkr,Booking.Com
Kaunas,River House City Center,Very Good,8.58,507,Kaunas,Available,https://www.booking.com/hotel/lt/river-house-city-center.en-gb.html,Pkr,Booking.Com
Gisenyi,Ubucuti Lodge,Exceptional,9.69,21,Gisenyi,Available,https://www.booking.com/hotel/rw/ubucuti-lodge.en-gb.html,Pkr,Booking.Com
Bastia,Hôtel Le Bastia,Fabulous,8.68,5827,Bastia,Available,https://www.booking.com/hotel/fr/adonis-le-bastia-bastia.en-gb.html,Pkr,Booking.Com
Nice,Hyatt Regency Nice Palais De La Méditerranée,Very Good,8.58,1188,"Promenade des Anglais, Nice",Available,https://www.booking.com/hotel/fr/palais-de-la-mediterrannee.en-gb.html,Pkr,Booking.Com
Bogota,Hotel Dann Carlton Bogota,Fabulous,8.88,2244,"Usaquen, Bogotá",Available,https://www.booking.comhttps://www.booking.com/hotel/co/dann-carlton-bogota.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9ib2dvdGFIM1gEaLUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKUvPTHBsACAdICJDg0OTJkNTFkLTkxMzgtNDhkMC05MDY1LTIwOWU2MTU3ZDJhMtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=947b858a789e0137&srepoch=1761418773&from=searchresults,Pkr,Booking.Com
